textbox_11.text,STUDY_ID,Word14,WordB,reading.stopped,list,corf,practice_trials.thisN,condition,trials.thisN,right_im,feedback.started,practice_loop.thisIndex,debrief2.stopped,reading.started,key_resp_3.keys,key_resp.rt,feedback.stopped,RelFreq,psychopyVersion,pause_before_memory_task.started,key_resp_18.rt,pause_before_memory_task.stopped,key_resp_3.duration,key_resp_5.duration,key_resp_24.rt,key_resp_6.keys,trial_2.stopped,key_resp.corr,key_resp_10.corr,pause_before_memory_task_2.stopped,Binomial,trials.thisRepN,trials.thisTrialN,key_resp_19.rt,left_im,PrimeType,key_resp_19.duration,demo_other_langs_2.started,trial.started,Prime,textbox_13.text,Sentence,audio_loop.thisTrialN,textbox.text,textbox_2.text,instructions_rotation.started,key_resp_20.keys,key_resp_8.keys,the_end.stopped,trials_2.thisRepN,corj,angle,OS,same,counterbalance,GenPref,Questions,mirrored_key,textbox_10.text,practice_loop.thisTrialN,trials_2.thisN,key_resp_7.corr,key_resp_23.keys,wait_before_starting.stopped,Word5,Word4,key_resp_18.keys,Intructions_2.started,textbox_9.text,practice_trials.thisRepN,debrief2.started,audio_loop.thisN,practice_trials.ran,PROLIFIC_PID,the_end.started,consent_resp_2.rt,consent_resp_2.keys,List,Word16,audio_loop.ran,CorrAns,practice_loop.thisN,demo_age_2.started,key_resp_21.keys,type,trial_2.started,trial_no_audio.started,practice_trials.thisIndex,trials.thisIndex,key_resp_23.rt,Word7,Word0,trials.ran,__session,Word8,trial.stopped,rightori,fixation_cross.started,debrief1.started,demo_age_2.stopped,key_resp_22.rt,Word6,Word10,demographic_questions_2.started,WordA,practice_trials.thisTrialN,feedback_2.started,Word3,key_resp_10.rt,prime_freq,counterbalance_setup.started,feedback_no_audio.started,demo_place_of_birth_2.started,comprehension.started,debrief1.stopped,Instructions_4.started,Word9,Answer,practice_loop.thisRepN,Word15,key_resp_8.rt,demographic_questions_2.stopped,key_resp_4.corr,pause_before_memory_task_2.started,Condition,__datetime,feedback_no_audio.stopped,date,Word13,Word1,demo_native_lang_2.started,SESSION_ID,trials_2.ran,target_freq,demo_native_lang_2.stopped,key_resp_7.keys,audio,key_resp_19.keys,Word11,practice_loop.ran,Word12,key_resp_4.rt,not_mirrored_key,instr_key_1.keys,leftori,comprehension.stopped,key_resp_21.rt,participant,instr_key_1.rt,instructions_rotation.stopped,key_resp_4.keys,feedback_2.stopped,expName,key_resp_5.rt,demo_other_langs_2.stopped,consent_2.stopped,demo_place_of_birth_2.stopped,key_resp_7.rt,key_resp_24.keys,fixation_cross.stopped,session,Intructions_1.stopped,Instructions_3.stopped,Item,key_resp_22.keys,Word2,instructions_final.started,SentenceType,trials_2.thisIndex,frameRate,audio_loop.thisRepN,__participant,key_resp_6.rt,key_resp.keys,counterbalance_setup.stopped,instructions_final.stopped,key_resp_5.keys,audio_loop.thisIndex,trial_no_audio.stopped,key_resp_3.rt,key_resp_20.rt,wait_before_starting.started,trials_2.thisTrialN,key_resp_10.keys,Instructions_4.stopped,consent_2.started,__experimentName,Intructions_2.stopped,Intructions_1.started,Instructions_3.started
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,1010.0812000000029,,,,,0.9794000000058531,1010.581299999997,,2023.2.1,1008.264299999997,,1008.814099999994,,,,,,1,,,,0,0,,FR.png,,,,1009.0642000000031,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1009.064099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,23,,,,1,001,,1010.0812000000029,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.530600000008917,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,1008.8162999999971,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,1011.665200000003,,,,,0.7767000000030748,1012.165299999997,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,1010.8315000000001,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1010.8315000000001,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,3,,,,1,001,,1011.6650999999941,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,1010.581700000003,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,FR.png,1013.6160000000001,,,,,1.167400000005955,1014.1160000000001,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,1012.4154000000059,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1012.4154000000059,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,28,,,,1,001,,1013.615900000006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1012.165599999994,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1018.717799999997,,,,,,,,,,1015.1165,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,"The night was calm, with only the sound of crickets.",,"+ The small village was quiet, nestled in the valley.",51,,,,,,,,,,Win32,,,NA,Was it a busy night?,,,,,,,,0.24970000000303116,0.24939999999105567,,,,,,51,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.3329000000060205,0.8328999999910138,,001,0.36609999999404863,,,1014.1160999999942,,,,0.2327999999970416,,,NA,,,0.23300000000017462,,NA,,,,1018.718,,,0.3160000000000309,n,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.28260000000886976,,67ec97c94fdeb4da1eff7fd3,,NA,,,"audio/prime_filler/The_night_was_calm,_with_only_the_sound_of_crickets.wav",,,,,1.2960000000000491,,,,1020.035,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,1015.1164000000059,001,,,189,,0.3494000000059714,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,38,,"[0.8134999999999764,1.1159000000059223,1.4860000000001037,1.730799999997089,2.001500000000078,2.2637999999969907,2.5139000000060605,2.8640000000000327,3.2475999999940086,3.5810999999939668]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,1021.8357000000029,,,,,0.8754000000058113,1022.3357000000029,,2023.2.1,1020.0352999999969,,1020.651799999997,,,,,,1,,,,0,0,,F.png,,,,1020.901799999997,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1020.901799999997,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,0,,,,1,001,,1021.8357000000029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.5972999999969488,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,1020.653799999997,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,F.png,1023.2694000000059,,,,,0.6730000000000018,1023.769599999994,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,1022.5859000000061,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1022.5859000000061,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,10,,,,1,001,,1023.2694000000059,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1022.336099999994,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,F.png,1025.0200999999943,,,,,0.971799999996847,1025.5202000000031,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,1024.019700000003,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1024.019700000003,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,31,,,,1,001,,1025.0200000000002,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,1023.7700000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1034.5737999999972,,,,,,,,,,1026.5207000000032,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The field was alive with the sound of buzzing insects.,,+ She painted the sunset with bold strokes of orange and red.,52,,,,,,,,,,Win32,,,NA,Were there many insects in the field?,,,,,,,,0.33270000000288746,0.24940000000606233,,,,,,52,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.29950000000008004,4.017099999993889,,001,0.3324000000059186,,,1025.5205,,,,0.29940000000601685,0.39959999999405227,,NA,,,0.2828999999910593,,NA,,,,1034.5737999999972,,,0.5662000000029366,y,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.416200000003073,,67ec97c94fdeb4da1eff7fd3,,NA,,,audio/prime_filler/The_field_was_alive_with_the_sound_of_buzzing_insects.wav,,0.3661999999881118,,,2.19979999999714,,,,1036.7910999999942,,67ea50cb1cc5e59473a47d51,,,y,,NoisyChannelLearning,,,,,,,1026.5207000000032,001,,,194,,0.2996000000089225,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,32,,"[4.004799999996976,4.441200000002937,4.7507000000030075,5.052599999994072,5.314499999999953,5.664700000002995,5.986700000002884,6.3034999999999854,6.652200000002949,7.241500000000087,7.658899999991036,8.032299999997122]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1038.9420000000002,,,,,1.3684999999998126,1039.4420000000002,,2023.2.1,1036.7915,,1037.291200000003,,,,,,1,,,,0,0,,FR.png,,,,1037.5414000000062,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1037.5414000000062,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,28,,,,1,001,,1038.9419000000062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.49099999999998545,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,1037.2930000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,1040.6092999999971,,,,,0.8779999999999291,1041.1094000000062,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,1039.692099999994,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,1039.692099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,13,,,,1,001,,1040.6092999999971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,1039.4422999999972,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,F.png,1042.3600000000001,,,,,0.9425000000001091,1042.8600999999942,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,1041.359599999994,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,1041.359599999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,17,,,,1,001,,1042.359900000006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,1041.1097999999972,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1047.545299999997,,,,,,,,,,1043.8605000000002,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,She watched the kite soar high above the field.,,+ The air was thick with the scent of pine and fresh rain.,53,,,,,,,,,,Win32,,,NA,Did she watch the airplanes?,,,,,,,,0.1994000000061078,0.23289999999110478,,,,,,53,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.23269999998797175,0.6823000000117645,,001,0.21609999999395768,,,1042.860200000003,,,,0.1827999999968597,0.26610000000891887,,NA,,,0.23289999999110478,,NA,,,,1047.545299999997,,,0.21620000000302753,n,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.21620000000302753,,67ec97c94fdeb4da1eff7fd3,,NA,,,audio/prime_filler/She_watched_the_kite_soar_high_above_the_field.wav,,0.2660000000000764,,0.29949999999985266,1.2177999999969416,,,,1048.7790000000002,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,1043.8605000000002,001,,,191,,0.23290000000588407,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,46,,"[0.6699000000057822,0.9009000000057767,1.1562000000028547,1.3958000000118318,1.6461000000088006,1.8702000000027965,2.0674999999998818,2.319300000011708,2.548900000005915,2.7797000000027765,3.066900000005944,3.349499999999807,3.6652000000028693]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1050.512900000006,,,,,1.1264000000057877,1051.0130000000001,,2023.2.1,1048.779400000006,,1049.095700000003,,,,,,1,,,,0,0,,FR.png,,,,1049.345799999997,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1049.345700000003,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,22,,,,1,001,,1050.512900000006,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.29919999998810454,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,1049.0972999999972,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,F.png,1051.996900000006,,,,,0.674299999996947,1052.496900000006,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,1051.263900000006,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1051.263900000006,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,12,,,,1,001,,1051.9967999999972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1051.0132999999971,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,FR.png,1054.0310999999942,,,,,1.2297999999968852,1054.5310000000002,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,1052.747,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1052.747,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,30,,,,1,001,,1054.0310999999942,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1052.4972000000032,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1059.199700000003,,,,,,,,,,1055.5315,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,"The forest was dense and mysterious, filled with ancient trees.",,"+ A soft drizzle began to fall, dampening the crowded streets.",54,,,,,,,,,,Win32,,,NA,Was there heavy rain?,,,,,,,,0.2327999999970416,0.2495000000001255,,,,,,54,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.2495000000001255,0.7162000000030275,,001,0.2829999999999018,,,1054.5310999999942,,,,0.23260000000891523,0.2660999999941396,,NA,,,0.3162000000029366,,NA,,,,1059.199700000003,,,0.26629999999704523,n,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.2827999999969961,,67ec97c94fdeb4da1eff7fd3,,NA,,,"audio/prime_filler/The_forest_was_dense_and_mysterious,_filled_with_ancient_trees.wav",,,,,1.0792999999969197,,,,1060.2999000000061,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,1055.531400000006,001,,,103,,0.39939999999091924,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,44,,"[0.6962999999968815,1.0004000000060387,1.422700000003033,1.7527000000029602,2.0134000000059586,2.270999999999958,2.517099999994116,2.786299999997027,3.085700000003044,3.368299999996907,3.6475000000000364]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1062.4007999999972,,,,,1.4302000000029693,1062.9010999999941,,2023.2.1,1060.300400000006,,1060.700099999994,,,,,,1,,,,0,0,,FR.png,,,,1060.9502000000032,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1060.950099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,28,,,,1,001,,1062.400700000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.3859000000059041,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,1060.7019000000062,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,F.png,1064.018099999994,,,,,0.8329999999998563,1064.518099999994,,2023.2.1,,,,,,,,,0,,,,0,1,,FR.png,,,,1063.150900000006,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1063.150900000006,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,27,,,,1,001,,1064.018,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1062.9015999999942,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,F.png,1066.2355000000002,,,,,1.427400000005946,1066.7357000000031,,2023.2.1,,,,,,,,,1,,,,0,2,,F.png,,,,1064.7682000000032,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1064.768099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,6,,,,1,001,,1066.2354000000062,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1064.5185000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,3,F.png,1068.486299999997,,,,,1.45980000001191,1068.9864000000061,,2023.2.1,,,,,,,,,1,,,,0,3,,FR.png,,,,1066.9857000000031,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1066.9857000000031,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,19,,,,1,001,,1068.486299999997,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,1066.736200000003,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,0.39950000000021646,rise,1074.2720000000002,,,,,,,,,,1069.986900000006,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.47005192108,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,fall and rise,,,,,unrelated,,,,"She gazed out at the ocean, mesmerized by the endless waves crashing against the shore.",,+ I've gotten particularly ill due to the fall and rise of the big waves.,55,,,,,,,,,,Win32,,,0.4320348317,Was the narrator sick because of the waves?,,,,,,,,0.21610000000896434,0.19960000000901346,,,,,,55,,67ea50cb1cc5e59473a47d51,,,,4,,1,,,,,moving word,,,,,,0.382900000005975,0.6325999999942269,,001,0.23269999998819912,,,1068.9865999999943,,,,0.18259999999395404,0.23290000000611144,,fall,,,0.1830999999940559,,unrelated,,,,1074.2720999999942,,,0.166200000003073,y,,,,,0,,5,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,0.29940000000601685,0.2327000000029784,,67ec97c94fdeb4da1eff7fd3,,not-frequent,,,"audio/prime_unrelated/She_gazed_out_at_the_ocean,_mesmerized_by_the_endless_waves_crashing_against_the_shore.wav",,0.21630000001187,,0.2495000000001255,1.4453999999909684,,,,1075.739,,67ea50cb1cc5e59473a47d51,,,y,,NoisyChannelLearning,,,,,,,1069.9867999999972,001,,,14,,0.21609999999395768,,Sentence (alphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,27,,"[0.6242999999969925,0.8707999999971889,1.1003999999911684,1.3055000000001655,1.5145999999940614,1.7470999999941341,1.947499999999991,2.3500000000001364,2.597299999997176,2.784899999991012,3.0311999999880754,3.272000000000162,3.530999999999949,3.8533999999910975,4.267099999994116]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1077.8397999999972,,,,,1.1821000000090862,1078.3400000000001,,2023.2.1,1075.739400000006,,1076.3725999999942,,,,,,1,,,,0,0,,FR.png,,,,1076.622700000003,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1076.6225999999942,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,16,,,,1,001,,1077.8397999999972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.6139000000059696,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,1076.3752000000031,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,FR.png,1079.2737000000031,,,,,0.6716000000089934,1079.773900000006,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,1078.5900999999942,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1078.5900000000001,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,22,,,,1,001,,1079.273599999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1078.3402999999971,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,F.png,1080.6742999999972,,,,,0.594399999991083,1081.1742999999972,,2023.2.1,,,,,,,,,1,,,,0,2,,F.png,,,,1080.0240000000001,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1080.023900000006,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,6,,,,1,001,,1080.674200000003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,1079.774299999997,,,,,NoisyChannelLearning_PilotExp2,,,
